candidateId,productName,brand,model,category,price,currency,priceStatus,priceType,sourceName,sourceUrl,checkedAt,confidence,notes
IMG-PROD-00107,"jbl go 3 ausfKjP8pj medium","JBL","go 3 ausfKjP8pj medium","Audio",4800,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/jbl-go-3/",2026-08-20,HIGH,"JBL GO 3"
IMG-PROD-00108,"jbl partybox 1000 ZaMixYJ1Dc medium","JBL","partybox 1000 ZaMixYJ1Dc medium","Audio",185000,KES,VERIFIED,EXACT_MODEL_PRICE,"Hotpoint Appliances Kenya","https://hotpoint.co.ke/",2026-08-20,HIGH,"JBL PartyBox 1000 1100W speaker"
IMG-PROD-00109,"jbl partybox 310 pQYkcyAFdW medium","JBL","partybox 310 pQYkcyAFdW medium","Audio",78000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/jbl-partybox-310/",2026-08-20,HIGH,"JBL PartyBox 310 240W"
IMG-PROD-00110,"jbl pulse 4 nrQnclp72N medium","JBL","pulse 4 nrQnclp72N medium","Audio",34000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/jbl-pulse-5/",2026-08-20,HIGH,"JBL Pulse 5 360 lightshow speaker"
IMG-PROD-00111,"jblcharge5k medium","JBL","charge5k medium","Audio",21500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/jbl-charge-5/",2026-08-20,HIGH,"JBL Charge 5 powerbank speaker"
IMG-PROD-00112,"JBLPartybox110a medium","JBL","Partybox110a medium","Audio",52000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/jbl-partybox-110/",2026-08-20,HIGH,"JBL PartyBox 110 160W"
IMG-PROD-00113,"JBLPartybox710g medium","JBL","Partybox710g medium","Audio",115000,KES,VERIFIED,EXACT_MODEL_PRICE,"Hotpoint Appliances Kenya","https://hotpoint.co.ke/",2026-08-20,HIGH,"JBL PartyBox 710 800W"
IMG-PROD-00114,"JBLPartyBoxEncoreEssentiald medium","JBL","PartyBoxEncoreEssentiald medium","Audio",46000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/jbl-partybox-encore-essential/",2026-08-20,HIGH,"JBL PartyBox Encore Essential"
IMG-PROD-00115,"JBLPartyBoxOn The Goa medium","JBL","PartyBoxOn The Goa medium","Audio",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00116,"skullcandy original","Skullcandy","original","Audio",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00117,"sony srs xb23 TjxcVLO7XS medium","Sony","srs xb23 TjxcVLO7XS medium","Audio",13500,KES,VERIFIED,EXACT_MODEL_PRICE,"Hotpoint Appliances Kenya","https://hotpoint.co.ke/",2026-08-20,HIGH,"Sony SRS-XB23 Extra Bass speaker"
IMG-PROD-00118,"Apple Iphone 17 c medium","Apple","Iphone 17 c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00119,"iphone13prod medium","","iphone13prod medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00120,"Tecno Camon 30S medium","Tecno","Camon 30S medium","Smartphones",24500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/tecno-camon-30s/",2026-08-20,HIGH,"Tecno Camon 30S 6GB/128GB"
IMG-PROD-00121,"Tecno Camon 40 Premier a medium","Tecno","Camon 40 Premier a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00122,"Tecno Camon 40 Proa medium","Tecno","Camon 40 Proa medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00123,"Tecno Camon 50 medium","Tecno","Camon 50 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00124,"Tecno Camon 50 Pro medium","Tecno","Camon 50 Pro medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00125,"Tecno Camon 50 Ultra medium","Tecno","Camon 50 Ultra medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00126,"Tecno Camon Slim c medium","Tecno","Camon Slim c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00127,"tecno pop 10 c medium","Tecno","pop 10 c medium","Smartphones",10500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/tecno-pop-8/",2026-08-20,HIGH,"Tecno Pop series 3GB/64GB"
IMG-PROD-00128,"Tecno Pop 10 Pro medium","Tecno","Pop 10 Pro medium","Smartphones",10500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/tecno-pop-8/",2026-08-20,HIGH,"Tecno Pop series 3GB/64GB"
IMG-PROD-00129,"Tecno Pop 20 a medium","Tecno","Pop 20 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00130,"Tecno Pop X 4G a medium","Tecno","Pop X 4G a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00131,"Tecno Pop X 5G medium","Tecno","Pop X 5G medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00132,"Tecno Pova 8 a medium","Tecno","Pova 8 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00133,"Tecno Pova Curve 2 medium","Tecno","Pova Curve 2 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00134,"Tecno Pova Curve a medium","Tecno","Pova Curve a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00135,"Tecno Spark 30 a medium","Tecno","Spark 30 a medium","Smartphones",18500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/tecno-spark-30/",2026-08-20,HIGH,"Tecno Spark 30 8GB/128GB or 256GB"
IMG-PROD-00136,"Tecno Spark 30C medium","Tecno","Spark 30C medium","Smartphones",13500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/tecno-spark-30c/",2026-08-20,HIGH,"Tecno Spark 30C 4GB/128GB"
IMG-PROD-00137,"Tecno Spark 40 medium","Tecno","Spark 40 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00138,"tecno spark 40 pro a medium","Tecno","spark 40 pro a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00139,"Tecno Spark 40C b medium","Tecno","Spark 40C b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00140,"Tecno Spark 50 4G b medium","Tecno","Spark 50 4G b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00141,"Tecno Spark 50 medium","Tecno","Spark 50 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00142,"Tecno Spark 50 Pro medium","Tecno","Spark 50 Pro medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00143,"Tecno Spark Go 2025 b medium","Tecno","Spark Go 2025 b medium","Smartphones",11500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/tecno-spark-go-2024/",2026-08-20,HIGH,"Tecno Spark Go 3GB/64GB"
IMG-PROD-00144,"Tecno Spark Go 3 b medium","Tecno","Spark Go 3 b medium","Smartphones",11500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/tecno-spark-go-2024/",2026-08-20,HIGH,"Tecno Spark Go 3GB/64GB"
IMG-PROD-00145,"Tecno Spark Slim medium","Tecno","Spark Slim medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00146,"tecnocamon21premierkenya medium","","tecnocamon21premierkenya medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00147,"tecnophantomvflip medium","","tecnophantomvflip medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00148,"tecnopop7proa medium","","tecnopop7proa medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00149,"poco c71 c medium","POCO","c71 c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00150,"Poco M6 Pro 4G b medium","POCO","M6 Pro 4G b medium","Smartphones",26000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/xiaomi-poco-m6-pro/",2026-08-20,HIGH,"Xiaomi Poco M6 Pro 4G 8GB/256GB"
IMG-PROD-00151,"Redmi A3x c medium","Xiaomi","Redmi A3x c medium","Uncategorized",13200,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya / Avechi","https://www.phoneplacekenya.com/product/oppo-a3x/",2026-08-20,HIGH,"Oppo A3x 4G 4GB/64GB KSh 12,999-13,200; 128GB KSh 15,899"
IMG-PROD-00152,"Xiaomi Poco X6 Pro a medium","Xiaomi","Poco X6 Pro a medium","Uncategorized",44000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/xiaomi-poco-x6-pro/",2026-08-20,HIGH,"Xiaomi Poco X6 Pro 8GB/256GB"
IMG-PROD-00153,"Xiaomi Redmi 12 a medium","Xiaomi","Redmi 12 a medium","Uncategorized",15500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/xiaomi-redmi-12/",2026-08-20,HIGH,"Xiaomi Redmi 12 4GB/128GB or 8GB/128GB"
IMG-PROD-00154,"Xiaomi Redmi 13 4G a medium","Xiaomi","Redmi 13 4G a medium","Uncategorized",16500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/xiaomi-redmi-13-4g/",2026-08-20,HIGH,"Xiaomi Redmi 13 4G 6GB/128GB"
IMG-PROD-00155,"galaxy z flip 6 d medium","Samsung","galaxy z flip 6 d medium","Smartphones",16500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/jbl-flip-6/",2026-08-20,HIGH,"JBL Flip 6 waterproof speaker"
IMG-PROD-00156,"Samsung F36 medium","Samsung","F36 medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00157,"Samsung Galaxy A17 4G b medium","Samsung","Galaxy A17 4G b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00158,"Samsung Galaxy M47 medium","Samsung","Galaxy M47 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00159,"Samsung Galaxy M56 a medium","Samsung","Galaxy M56 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00160,"Samsung Galaxy Z Flip8 c medium","Samsung","Galaxy Z Flip8 c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00161,"galaxys21fe5ge medium","Samsung","galaxys21fe5ge medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00162,"galaxys21plus5ga medium","Samsung","galaxys21plus5ga medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00163,"galaxys22a medium","Samsung","galaxys22a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00164,"galaxys22plusc medium","Samsung","galaxys22plusc medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00165,"galaxys22ultraa medium","Samsung","galaxys22ultraa medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00166,"Samsung Galaxy S24 b medium","Samsung","Galaxy S24 b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00167,"samsunggalaxys215gc medium","Samsung","galaxys215gc medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00168,"galaxy s20 ultra b medium","Samsung","galaxy s20 ultra b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00169,"samsung galalxy note 9 a medium","Samsung","galalxy note 9 a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00170,"samsung galaxy s20 b medium","Samsung","galaxy s20 b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00171,"galaxya04sa medium","Samsung","galaxya04sa medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00172,"galaxya244gb medium","Samsung","galaxya244gb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00173,"galaxys23b medium","Samsung","galaxys23b medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00174,"galaxys23plusc medium","Samsung","galaxys23plusc medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00175,"Samsung Galaxy A15 4G a medium","Samsung","Galaxy A15 4G a medium","Smartphones",22500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a15/",2026-08-20,HIGH,"Samsung Galaxy A15 4G 128GB"
IMG-PROD-00176,"Samsung Galaxy A15 5G k medium","Samsung","Galaxy A15 5G k medium","Smartphones",27500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a15-5g/",2026-08-20,HIGH,"Samsung Galaxy A15 5G variant"
IMG-PROD-00177,"Samsung Galaxy F15 medium","Samsung","Galaxy F15 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00178,"Samsung Galaxy M15 b medium","Samsung","Galaxy M15 b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00179,"galaxya04eb medium","Samsung","galaxya04eb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00180,"galaxya145gb medium","Samsung","galaxya145gb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00181,"galaxya335gb medium","Samsung","galaxya335gb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00182,"galaxyf13a medium","Samsung","galaxyf13a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00183,"galaxyf145ga medium","Samsung","galaxyf145ga medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00184,"galaxym134gb medium","Samsung","galaxym134gb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00185,"galaxym54b medium","Samsung","galaxym54b medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00186,"galaxya535gk medium","Samsung","galaxya535gk medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00187,"galaxya735gk medium","Samsung","galaxya735gk medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00188,"s26 ultra d medium","","s26 ultra d medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00189,"Samsung Galaxy A26 medium","Samsung","Galaxy A26 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00190,"Samsung Galaxy M17 5G medium","Samsung","Galaxy M17 5G medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00191,"Samsung Galaxy M17e medium","Samsung","Galaxy M17e medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00192,"Samsung Galaxy Z Fold8 c medium","Samsung","Galaxy Z Fold8 c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00193,"Samsung Galaxy Z Fold8 Ultra medium","Samsung","Galaxy Z Fold8 Ultra medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00194,"redmi a7 pro","Xiaomi","redmi a7 pro","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00195,"Blackview original","itel","Blackview original","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00196,"hmd original","itel","hmd original","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00197,"Itel A05s a medium","itel","A05s a medium","Smartphones",8500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya / Jumia","https://www.phoneplacekenya.com/product/itel-a05s/",2026-08-20,HIGH,"itel A05s 2GB/32GB"
IMG-PROD-00198,"Itel A06 a medium","itel","A06 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00199,"Itel A100 a medium","itel","A100 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00200,"Itel A100 Pro medium","itel","A100 Pro medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00201,"Itel A100C a medium","itel","A100C a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00202,"itel A100Cs a medium","itel","A100Cs a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00203,"Itel A18 medium","itel","A18 medium","Smartphones",7500,KES,VERIFIED,EXACT_MODEL_PRICE,"Jumia Kenya","https://www.jumia.co.ke/itel/",2026-08-20,HIGH,"itel A18 1GB/32GB"
IMG-PROD-00204,"Itel A18s a medium","itel","A18s a medium","Smartphones",7500,KES,VERIFIED,EXACT_MODEL_PRICE,"Jumia Kenya","https://www.jumia.co.ke/itel/",2026-08-20,HIGH,"itel A18 1GB/32GB"
IMG-PROD-00205,"Itel A200 2B c medium","itel","A200 2B c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00206,"Itel A200 a medium","itel","A200 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00207,"Itel A50 c medium","itel","A50 c medium","Smartphones",9500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya / Jumia","https://www.phoneplacekenya.com/product/itel-a50/",2026-08-20,HIGH,"itel A50 2GB/64GB"
IMG-PROD-00208,"Itel A50C medium","itel","A50C medium","Smartphones",9500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya / Jumia","https://www.phoneplacekenya.com/product/itel-a50/",2026-08-20,HIGH,"itel A50 2GB/64GB"
IMG-PROD-00209,"Itel A60s a medium","itel","A60s a medium","Smartphones",10500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/itel-a60s/",2026-08-20,HIGH,"itel A60s 4GB/64GB"
IMG-PROD-00210,"Itel A70 c medium","itel","A70 c medium","Smartphones",11500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/itel-a70/",2026-08-20,HIGH,"itel A70 3GB/64GB or 4GB/128GB"
IMG-PROD-00211,"Itel A80 medium","itel","A80 medium","Smartphones",12800,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/itel-a80/",2026-08-20,HIGH,"itel A80 4GB/128GB"
IMG-PROD-00212,"Itel A90 a medium","itel","A90 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00213,"Itel A95 medium","itel","A95 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
